0.57,16220787.0,1163.07,-4.36,18865910736.0,16220787.0,787382000.0,-5.06,19730.93798739,1150.56,1155.4,1151.8,1155.3
0.65,16220787.0,1164.35,-4.31,18886673343.0,16220787.0,786516000.0,-4.93,19841.33784771,1150.42,1156.31,1152.02,1156.33
0.66,16220812.0,1164.07,-4.37,18882160625.0,16220812.0,789593000.0,-4.93,19853.75772675,1150.34,1152.96,1152,1152.96
0.62,16220812.0,1162.84,-4.6,18862209026.0,16220812.0,786464000.0,-5.0,19944.42004219,1150.27,1147.98,1145.11,1148
0.44,16220862.0,1161.53,-4.74,18841017839.0,16220862.0,785286000.0,-5.09,20033.44386778,1150.11,1146.97,1146.88,1146.99
0.14,16220862.0,1160.68,-4.91,18827230106.0,16220862.0,783283000.0,-5.14,20017.16952921,1149.89,1146.97,1144.98,1146.99
-0.18,16220887.0,1160.51,-5.07,18824501572.0,16220887.0,781805000.0,-5.16,20068.83957824,1149.80,1146.32,1143.82,1146.43
-0.28,16220887.0,1160.49,-5.17,18824177155.0,16220887.0,782104000.0,-5.18,20012.52060677,1149.53,1146.94,1145.04,1146.94
-0.15,16220887.0,1162.14,-5.08,18850941618.0,16220887.0,782183000.0,-5.06,20014.57255164,1149.47,1150,1149.99,1150
-0.01,16220887.0,1163.62,-5.0,18874948531.0,16220887.0,782471000.0,-4.93,20077.46189658,1149.37,1155.11,1155.1,1155.1
0.32,16220887.0,1165.45,-5.0,18904632754.0,16220887.0,785588000.0,-4.77,20092.22021216,1149.37,1157.33,1156.58,1157.33
0.66,16220912.0,1168.9,-4.76,18960624037.0,16220912.0,790278000.0,-4.49,20159.32966988,1149.26,1163.06,1161.7,1163.06
0.89,16220912.0,1170.95,-4.7,18993876906.0,16220912.0,791884000.0,-4.32,20019.94347118,1148.68,1165,1163.22,1165
1.04,16220925.0,1172.59,-4.66,19020494446.0,16220925.0,792027000.0,-4.19,20020.44298294,1148.60,1165.7,1162.15,1162.35
0.95,16220925.0,1172.71,-4.75,19022440957.0,16220925.0,793079000.0,-4.17,20058.23661392,1148.57,1164.99,1162.18,1163.63
0.95,16220925.0,1173.0,-4.81,19027145025.0,16220925.0,792806000.0,-4.14,19977.28140930,1148.25,1164.64,1162.26,1164.64
0.58,16220925.0,1171.89,-4.98,19009139798.0,16220925.0,791407000.0,-4.23,20029.14060323,1148.25,1158.79,1156.95,1156.95
0.23,16220975.0,1169.91,-5.23,18977080862.0,16220975.0,791868000.0,-4.36,20079.56238575,1148.20,1160.53,1158.8,1160.17
-0.03,16220975.0,1168.96,-5.35,18961670936.0,16220975.0,793275000.0,-4.42,20080.03211425,1148.14,1158.21,1158,1158
-0.28,16221025.0,1168.5,-5.52,18954267713.0,16221025.0,793190000.0,-4.42,20139.15808088,1148.16,1159.74,1157.99,1158.32
-0.24,16221025.0,1169.57,-5.48,18971624209.0,16221025.0,795576000.0,-4.34,20233.45371828,1148.15,1162.18,1158.54,1158.52
-0.29,16221037.0,1169.4,-5.62,18968880668.0,16221037.0,794763000.0,-4.36,20259.36441202,1148.15,1160.74,1160.06,1159.99
-0.18,16221037.0,1169.85,-5.61,18976180134.0,16221037.0,795350000.0,-4.32,20235.73773503,1148.05,1160,1156.52,1160
-0.07,16221037.0,1169.45,-5.63,18969691720.0,16221037.0,795827000.0,-4.37,20220.90156084,1147.96,1158.2,1157.05,1159.76
-0.04,16221062.0,1169.06,-5.64,18963394742.0,16221062.0,795762000.0,-4.4,20312.52540570,1147.91,1156,1155.99,1156
0.07,16221062.0,1169.38,-5.65,18968585482.0,16221062.0,796088000.0,-4.39,20428.23883870,1147.90,1153.38,1151.07,1155.2
-0.1,16221075.0,1167.5,-5.77,18938105063.0,16221075.0,795116000.0,-4.55,20397.59775957,1147.74,1151.79,1151.06,1151.85
-0.27,16221075.0,1166.03,-5.89,18914260082.0,16221075.0,792076000.0,-4.7,20375.02800118,1147.44,1149.7,1148.2,1147.33
-0.45,16221075.0,1164.33,-6.04,18886684255.0,16221075.0,791815000.0,-4.86,20414.82114745,1147.32,1143.84,1143.01,1143.47
-0.58,16221075.0,1162.72,-6.16,18860568324.0,16221075.0,799725000.0,-5.01,20315.43350277,1146.88,1143.02,1142.56,1143.68
-0.76,16221125.0,1160.33,-6.34,18821857971.0,16221125.0,797441000.0,-5.22,20299.59153298,1146.60,1141.19,1140.01,1141.19
-0.91,16221125.0,1158.37,-6.53,18790064566.0,16221125.0,796332000.0,-5.41,20147.92796786,1145.87,1139.69,1138.65,1139.93
-1.06,16221137.0,1155.55,-6.79,18744334860.0,16221137.0,799540000.0,-5.65,20218.63570550,1145.79,1134.99,1134.01,1134.99
-1.53,16221137.0,1148.53,-7.2,18630462479.0,16221137.0,799457000.0,-6.2,20368.62747727,1145.25,1121.83,1121.72,1123.71
-1.61,16221187.0,1146.82,-7.23,18602781675.0,16221187.0,801748000.0,-6.31,20431.81183088,1145.14,1131.63,1127.57,1129.99
-1.34,16221187.0,1147.31,-6.9,18610730057.0,16221187.0,803715000.0,-6.2,20449.79078253,1145.01,1128.35,1124.77,1124.71
-1.33,16221187.0,1144.81,-6.66,18570177089.0,16221187.0,802081000.0,-6.23,20501.13667412,1144.92,1122.09,1122.08,1122.09
-1.3,16221187.0,1144.18,-6.7,18559957742.0,16221187.0,801137000.0,-6.21,20514.43147580,1144.87,1124.42,1122.6,1124.46
-1.25,16221187.0,1142.33,-6.59,18529948546.0,16221187.0,799878000.0,-6.29,20572.56600655,1144.04,1117.93,1117,1115.55
-1.12,16221200.0,1140.85,-6.45,18505956020.0,16221200.0,800973000.0,-6.19,20222.97346382,1142.70,1127.21,1123.97,1127.21
-0.38,16221200.0,1142.97,-6.04,18540344964.0,16221200.0,791896000.0,-5.89,19352.14278317,1140.39,1124.9,1123.22,1124.9
-0.28,16221212.0,1143.95,-5.68,18556255467.0,16221212.0,793884000.0,-5.59,19315.00231067,1140.24,1124.7,1123.15,1123.15
-0.22,16221212.0,1143.83,-5.47,18554308922.0,16221212.0,790564000.0,-5.44,19003.12862495,1139.52,1127.23,1124.67,1125.7
-0.08,16221250.0,1144.33,-5.31,18562463013.0,16221250.0,789451000.0,-5.18,18773.34877830,1138.83,1130.01,1130,1130
0.29,16221250.0,1145.93,-4.75,18588417013.0,16221250.0,793222000.0,-4.73,18552.52558480,1138.25,1129.57,1127.98,1127.89
0.38,16221262.0,1145.56,-4.53,18582428897.0,16221262.0,794431000.0,-4.37,18505.37407873,1138.01,1118.28,1118.04,1118.29
-0.06,16221262.0,1140.69,-4.74,18503431351.0,16221262.0,798612000.0,-4.61,18438.29891431,1137.75,1123,1122.91,1122.94
-0.5,16221275.0,1137.82,-4.55,18456891121.0,16221275.0,793972000.0,-4.39,18410.94532480,1137.23,1116.04,1115,1116.04
-0.62,16221275.0,1136.64,-4.33,18437750016.0,16221275.0,784518000.0,-4.23,17886.57766614,1136.04,1119.95,1117.43,1120.02
-0.71,16221275.0,1136.42,-3.98,18434181336.0,16221275.0,773688000.0,-3.73,17405.62215203,1135.22,1114.95,1112.78,1114.97
-0.86,16221275.0,1135.43,-3.97,18418122273.0,16221275.0,764700000.0,-3.67,17221.18302979,1134.55,1115.54,1114,1115.55
-0.89,16221275.0,1134.64,-3.68,18405307466.0,16221275.0,756171000.0,-3.51,17109.82376149,1134.05,1112.09,1110.01,1112.08
-0.88,16221312.0,1132.78,-3.55,18375177807.0,16221312.0,752562000.0,-3.52,16725.73423486,1133.35,1111.9,1110.8,1110.55
-0.73,16221312.0,1130.44,-3.55,18337219937.0,16221312.0,743437000.0,-3.56,15907.79771125,1132.80,1105.71,1104.1,1104.76
-1.17,16221337.0,1123.72,-3.88,18228240814.0,16221337.0,740046000.0,-4.01,16407.33193060,1131.04,1099.99,1098.17,1099.99
-1.51,16221337.0,1119.26,-4.03,18155893651.0,16221337.0,734292000.0,-4.37,16338.69264029,1130.60,1098.47,1093.04,1098.55
-1.27,16221412.0,1121.01,-3.65,18184365066.0,16221412.0,728187000.0,-4.3,16331.38582696,1129.80,1100.24,1100,1100
-1.17,16221412.0,1121.82,-3.38,18197504410.0,16221412.0,726640000.0,-4.21,16283.37094033,1129.15,1105,1104.01,1104
